photo,article_code,title,section,observable,sources,sig_sim,violation_scene,full_excerpt,LABEL
프레스,제36조,사용의 제한,"편1 총칙 > 장5 관리감독자의 직무, 사용의 제한 등",partial,SIG7,0.533,"작업장 사진에는 회전하거나 움직이는 위험 부위가 그대로 드러난 기계가 가동 중이고, 덮개나 울 같은 방호장치가 없거나 열린 채로 보인다. 작업자는 보호구 없이 또는 파손된 보호구를 착용한 채 그 설비를 사용하고 있다.","사업주는 법 제80조ㆍ제81조에 따른 방호조치 등의 조치를 하지 않거나 법 제83조제1항에 따른 안전인증기준, 법 제89조제1항에 따른 자율안전기준 또는 법 제93조제1항에 따른 안전검사기준에 적합하지 않은 기계ㆍ기구ㆍ설비 및 방호장치ㆍ보호구 등을 사용해서는 아니 된다. <개정 2019.12.26, 2021.5.28>",n
프레스,제128조,포장기계의 덮개 등,편2 안전기준 > 장1 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 > 절8 사출성형기 등,yes,SIG8,0.526,"포장기나 충진기의 움직이는 부분이 그대로 드러나 있고, 이를 가리는 덮개나 차폐물이 보이지 않는다. 작업자가 바로 손을 뻗을 수 있는 위치에 위험한 작동부가 노출된 상태다.",사업주는 종이상자ㆍ자루 등의 포장기 또는 충진기 등의 작동 부분이 근로자를 위험하게 할 우려가 있는 경우 덮개 설치 등 필요한 조치를 해야 한다. <개정 2021.5.28>,n
프레스,제528조,자동경보장치 등,편3 보건기준 > 장5 이상기압에 의한 건강장해의 예방 > 절2 설비 등,partial,SIG9,0.525,이상기압 작업 설비 구역의 기압조절실 외벽이 막혀 있어 내부를 들여다볼 창이나 관찰 설비가 보이지 않는다. 공기압축기와 냉각장치가 놓여 있지만 온도 이상 시 관계자에게 알릴 경보장치로 보이는 설비도 확인되지 않는다.,① 사업주는 작업실 또는 기압조절실로 불어넣는 공기압축기의 공기나 그 공기압축기에 딸린 냉각장치를 통과한 공기의 온도가 비정상적으로 상승한 경우에 그 공기압축기의 운전자 또는 그 밖의 관계자에게 이를 신속히 알릴 수 있는 자동경보장치를 설치하여야 한다. ② 사업주는 기압조절실 내부를 관찰할 수 있는 창을 설치하는 등 외부에서 기압조절실 내부의 상태를 파악할 수 있는 설비를 갖추어야 한다.,n
프레스,제550조,출입의 금지,편3 보건기준 > 장5 이상기압에 의한 건강장해의 예방 > 절4 관리 등,partial,SIG10,0.523,"기압조절실 출입문이나 조작반이 있는 구역이 개방되어 있고, 주변에 출입금지 안내문이 보이지 않는다. 통제 표시 없이 일반 인원으로 보이는 사람이 해당 구역 안에 들어와 있는 모습이다.","① 사업주는 기압조절실을 설치한 장소와 조작하는 장소에 관계근로자가 아닌 사람의 출입을 금지하고, 그 내용을 보기 쉬운 장소에 게시하여야 한다. ② 근로자는 제1항에 따라 출입이 금지된 장소에 사업주의 허락 없이 출입해서는 아니 된다.",n
프레스,제93조,방호장치의 해체 금지,편2 안전기준 > 장1 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 > 절1 기계 등의 일반기준,partial,SIG11,0.52,"기계의 회전부나 구동부가 방호덮개 없이 그대로 드러나 있고, 작업자가 위험부에 바로 닿을 수 있는 상태로 보인다. 분리된 가드가 설비 옆에 놓여 있거나 방호장치가 열린 채 방치되어 있다.","① 사업주는 기계ㆍ기구 또는 설비에 설치한 방호장치를 해체하거나 사용을 정지해서는 아니 된다. 다만, 방호장치의 수리ㆍ조정 및 교체 등의 작업을 하는 경우에는 그러하지 아니하다. ② 제1항의 방호장치에 대하여 수리ㆍ조정 또는 교체 등의 작업을 완료한 후에는 즉시 방호장치가 정상적인 기능을 발휘할 수 있도록 하여야 한다.",y
프레스,제101조,원형톱기계의 톱날접촉예방장치,편2 안전기준 > 장1 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 > 절2 공작기계,yes,SIG12,0.517,"절단기 테이블 위로 원형 톱날이 그대로 드러나 있고, 톱날을 가리거나 접촉을 막는 장치가 보이지 않는다. 작업자가 가까이 설 수 있는 위치에 회전부가 노출된 상태로 보인다.",사업주는 원형톱기계(목재가공용 둥근톱기계는 제외한다)에는 톱날접촉예방장치를 설치하여야 한다.,n
프레스,제90조,날아오는 가공물 등에 의한 위험의 방지,편2 안전기준 > 장1 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 > 절1 기계 등의 일반기준,yes,SIG13,0.513,"절단이나 절삭이 이루어지는 기계의 작업부가 그대로 드러나 있고, 앞이나 옆을 막아주는 덮개나 울이 보이지 않는다. 작업자는 비산될 수 있는 가공물이나 절삭편과 직접 마주보는 위치에서 작업하고 있다.","사업주는 가공물 등이 절단되거나 절삭편(切削片)이 날아오는 등 근로자가 위험해질 우려가 있는 기계에 덮개 또는 울 등을 설치하여야 한다. 다만, 해당 작업의 성질상 덮개 또는 울 등을 설치하기가 매우 곤란하여 근로자에게 보호구를 사용하도록 한 경우에는 그러하지 아니하다.",n
프레스,제162조,조립 등의 작업,편2 안전기준 > 장1 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 > 절9 양중기 > 관6 승강기,partial,SIG14,0.512,"승강기 설치나 수리 작업이 진행 중인 구역인데 출입금지 표지나 구역 통제가 보이지 않고, 주변에 작업과 무관해 보이는 사람이 함께 드나든다. 승강로 주변에서 일하는 작업자에게 안전대 등 보호구 착용이 보이지 않는다.","① 사업주는 사업장에 승강기의 설치ㆍ조립ㆍ수리ㆍ점검 또는 해체 작업을 하는 경우 다음 각 호의 조치를 해야 한다.   1. 작업을 지휘하는 사람을 선임하여 그 사람의 지휘하에 작업을 실시할 것   2. 작업을 할 구역에 관계 근로자가 아닌 사람의 출입을 금지하고 그 취지를 보기 쉬운 장소에 표시할 것   3. 비, 눈, 그 밖에 기상상태의 불안정으로 날씨가 몹시 나쁜 경우에는 그 작업을 중지시킬 것 ② 사업주는 제1항제1호의 작업을 지휘하는 사람에게 다음 각 호의 사항을 이행하도록 하여야 한다. ",n
프레스,제91조,고장난 기계의 정비 등,편2 안전기준 > 장1 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 > 절1 기계 등의 일반기준,partial,SIG15,0.51,"공장 설비의 방호덮개가 깨지거나 빠진 채로 남아 있고, 작업자가 바로 옆에서 그 기계를 계속 조작하고 있다. 결함이 있는 것으로 보이는 설비에 정비 전 사용중지 조치 없이 작업이 이어지는 모습이다.",① 사업주는 기계 또는 방호장치의 결함이 발견된 경우 반드시 정비한 후에 근로자가 사용하도록 하여야 한다. ② 제1항의 정비가 완료될 때까지는 해당 기계 및 방호장치 등의 사용을 금지하여야 한다.,m
프레스,제297조,부식성 액체의 압송설비,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절7 폭발ㆍ화재 및 위험물 누출에 의한 위험방지,partial,DEPL4,,"부식성 액체를 호스로 이송하는 설비에 압력계가 운전자 눈에 잘 띄지 않거나, 비상 시 바로 끌 수 있는 차단장치가 가까이 보이지 않는다. 호스 접속부는 전용 접속용구 없이 불완전하게 연결되어 있고, 이음부 주변에 새어 나온 액체 자국이나 손상된 호스 표면이 보인다.","사업주는 별표 1의 부식성 물질을 동력을 사용하여 호스로 압송(壓送)하는 작업을 하는 경우에는 해당 압송에 사용하는 설비에 대하여 다음 각 호의 조치를 하여야 한다.   1. 압송에 사용하는 설비를 운전하는 사람(이하 이 조에서 ""운전자""라 한다)이 보기 쉬운 위치에 압력계를 설치하고 운전자가 쉽게 조작할 수 있는 위치에 동력을 차단할 수 있는 조치를 할 것   2. 호스와 그 접속용구는 압송하는 부식성 액체에 대하여 내식성(耐蝕性), 내열성 및 내한성을 가진 것을 사용할 것   3. 호스에 사용",n
프레스,제123조,롤러기의 울 등 설치,편2 안전기준 > 장1 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 > 절8 사출성형기 등,yes,DEPL6,,"종이나 천이 들어가는 롤러기의 인입부가 그대로 열려 있고, 앞쪽에 울이나 가이드롤러가 보이지 않는다. 작업자가 손을 넣을 수 있는 위치에 회전 롤러의 끼임 위험부가 노출된 상태다.",사업주는 합판ㆍ종이ㆍ천 및 금속박 등을 통과시키는 롤러기로서 근로자가 위험해질 우려가 있는 부위에는 울 또는 가이드롤러(guide roller) 등을 설치하여야 한다.,n
프레스,제415조,추락ㆍ충돌ㆍ협착 등의 방지,편2 안전기준 > 장8 궤도 관련 작업 등에 의한 위험 방지 > 절3 입환작업 시의 위험방지,partial,DEPL7,,"입환작업 중인 철도 차량 측면에 수직사다리는 보이지만 손잡이가 없고, 작업자가 서거나 탑승하는 위치에도 안전난간이나 대체용 발받침·손잡이가 없다. 차량 연결부 사이에 작업자가 들어가 있거나 작업구역 주변에 관계자 외 사람이 함께 서 있어 충돌·협착 위험이 커 보인다.","① 사업주는 입환기(入換機)를 사용하는 작업의 경우에는 다음 각 호의 조치를 하여야 한다.   1. 열차운행 중에 열차에 뛰어오르거나 뛰어내리지 않도록 근로자에게 알릴 것   2. 열차에 오르내리기 위한 수직사다리에는 미끄러짐을 방지할 수 있는 견고한 손잡이를 설치할 것   3. 열차에 오르내리기 위한 수직사다리에 근로자가 매달린 상태에서는 열차를 운행하지 않도록 할 것   4. 근로자가 탑승하는 위치에는 안전난간을 설치할 것. 다만, 열차의 구조적인 문제로 안전난간을 설치할 수 없는 경우에는 발",n
프레스,제209조,무너짐의 방지,편2 안전기준 > 장1 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 > 절12 건설기계 등 > 관2 항타기 및 항발기,partial,DEPL8,,"항타기 또는 항발기가 흙바닥이나 가설물 위에 세워져 있는데 아웃트리거 아래 깔판이나 받침목이 없고, 받침 고정용 말뚝·쐐기도 보이지 않는다. 궤도형 장비에는 레일 클램프가 없거나, 마스트 상단·하단에 버팀대와 고정구조가 없어 장비가 기울고 불안정하게 서 있는 모습이다.","사업주는 동력을 사용하는 항타기 또는 항발기에 대하여 무너짐을 방지하기 위하여 다음 각 호의 사항을 준수해야 한다. <개정 2019.1.31, 2022.10.18, 2023.11.14>   1. 연약한 지반에 설치하는 경우에는 아웃트리거ㆍ받침 등 지지구조물의 침하를 방지하기 위하여 깔판ㆍ받침목 등을 사용할 것   2. 시설 또는 가설물 등에 설치하는 경우에는 그 내력을 확인하고 내력이 부족하면 그 내력을 보강할 것   3. 아웃트리거ㆍ받침 등 지지구조물이 미끄러질 우려가 있는 경우에는 말뚝 또는 ",n
프레스,제301조,전기 기계ㆍ기구 등의 충전부 방호,편2 안전기준 > 장3 전기로 인한 위험 방지 > 절1 전기 기계ㆍ기구 등으로 인한 위험 방지,yes,DEPL9,,"분전반이나 제어반 문이 열린 채 고정되지 않아 내부 단자와 충전부가 그대로 보이고, 앞면에 절연덮개나 방호망도 없다. 맨홀이나 지하실 같은 좁은 공간에서는 노출된 전기 설비 옆에 울타리나 절연 칸막이 없이 작업 공간이 바로 붙어 있다.","① 사업주는 근로자가 작업이나 통행 등으로 인하여 전기기계, 기구 [전동기ㆍ변압기ㆍ접속기ㆍ개폐기ㆍ분전반(分電盤)ㆍ배전반(配電盤) 등 전기를 통하는 기계ㆍ기구, 그 밖의 설비 중 배선 및 이동전선 외의 것을 말한다. 이하 같다)] 또는 전로 등의 충전부분(전열기의 발열체 부분, 저항접속기의 전극 부분 등 전기기계ㆍ기구의 사용 목적에 따라 노출이 불가피한 충전부분은 제외한다. 이하 같다)에 접촉(충전부분과 연결된 도전체와의 접촉을 포함한다. 이하 이 장에서 같다)하거나 접근함으로써 감전 위험이 있는 ",n
프레스,제94조,작업모 등의 착용,편2 안전기준 > 장1 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 > 절1 기계 등의 일반기준,partial,DEPL10,,회전하는 동력기계 옆에서 작업자가 머리카락을 드러낸 채 모자를 쓰지 않고 작업한다. 소매나 옷자락이 헐렁한 복장이 회전체 가까이에 있어 말려 들어갈 위험이 커 보인다.,사업주는 동력으로 작동되는 기계에 근로자의 머리카락 또는 의복이 말려 들어갈 우려가 있는 경우에는 해당 근로자에게 작업에 알맞은 작업모 또는 작업복을 착용하도록 하여야 한다.,n
